Initial Hire Date,Date in Position,Fair Labor Standards Act (FLSA) ,Base Salary
2/25/2023,2/25/2023,Exempt,"47,110.61"
8/21/2017,6/8/2024,Nonexempt,"46,588.80"
9/5/2017,11/6/2023,Nonexempt,"46,588.80"
9/19/2016,8/12/2023,Exempt,"191,475.00"
8/24/2015,8/24/2015,Exempt,"119,587.20"
1/9/2017,8/15/2022,Exempt,"81,506.25"
9/28/2019,7/16/2022,Exempt,"117,485.00"
1/3/2023,1/3/2023,Exempt,"91,287.00"
8/15/2022,8/15/2022,Exempt,"68,736.94"
7/8/2023,7/8/2023,Exempt,"43,465.03"
6/6/2022,1/27/2024,Exempt,"56,925.00"
7/2/2018,7/2/2018,Exempt,"125,876.78"
6/19/2021,9/7/2024,Exempt,"85,296.00"
1/23/2013,9/9/2024,Exempt,"117,485.00"
6/7/2008,1/30/2023,Exempt,"91,287.00"
3/11/2023,3/11/2023,Exempt,"67,378.50"
7/6/2021,8/10/2024,Exempt,"125,000.00"
5/23/2022,5/23/2022,Exempt,"91,287.00"
5/29/2019,9/7/2024,Exempt,"85,296.00"
9/1/1999,9/1/1999,Exempt,"112,518.88"
8/30/2021,6/3/2024,Exempt,"77,625.00"
4/27/2019,10/25/2021,Exempt,"85,581.56"
11/18/2023,11/18/2023,Nonexempt,72.45
7/14/2008,9/9/2023,Exempt,"153,828.37"
10/10/2024,10/10/2024,Exempt,"62,000.00"
6/25/2018,8/13/2022,Exempt,"58,141.13"
6/21/2022,6/21/2022,Nonexempt,"41,734.82"
3/14/2022,6/5/2023,Exempt,"68,675.36"
9/21/2024,9/21/2024,Exempt,"120,000.00"
5/18/2024,5/18/2024,Exempt,"54,601.43"
12/5/2000,8/12/2023,Exempt,"78,762.34"
6/12/2017,11/6/2023,Exempt,"173,362.50"
1/23/2017,1/23/2017,Exempt,"112,253.32"
6/21/2022,6/21/2022,Nonexempt,"41,734.82"
12/17/2018,7/20/2020,Exempt,"84,778.02"
12/17/2022,12/17/2022,Exempt,"46,588.97"
10/29/2012,3/23/2024,Exempt,"146,970.00"
6/21/2022,6/21/2022,Exempt,"91,287.00"
4/8/2024,4/8/2024,Exempt,"78,976.66"
12/16/2019,2/24/2024,Exempt,"68,675.36"
4/6/2024,4/6/2024,Nonexempt,"51,750.00"
7/27/2024,7/27/2024,Exempt,"75,000.00"
10/30/2017,12/2/2023,Exempt,"82,800.00"
2/10/2024,2/10/2024,Exempt,"113,850.00"
4/20/2024,4/20/2024,Exempt,"82,800.00"
12/15/2003,7/3/2021,Exempt,"138,843.77"
3/23/2024,3/23/2024,Exempt,"48,140.96"
10/7/2023,10/7/2023,Exempt,"62,100.00"
12/1/2004,12/1/2004,Exempt,"115,962.44"
2/23/2016,4/24/2023,Exempt,"59,393.48"
6/23/2004,5/12/2018,Exempt,"71,922.18"
11/27/2017,11/27/2017,Exempt,"103,636.62"
9/2/2014,11/10/2014,Exempt,"84,766.50"
7/1/2002,4/8/2003,Exempt,"102,925.21"
9/8/2005,8/24/2015,Exempt,"76,283.39"
6/21/2022,6/21/2022,Exempt,"62,759.81"
7/5/2006,4/22/2023,Exempt,"119,542.50"
7/1/2024,7/1/2024,Exempt,"70,000.00"
1/17/2023,2/12/2024,Exempt,"62,759.81"
1/23/2013,3/27/2023,Exempt,"72,236.47"
2/16/2021,2/16/2021,Exempt,"85,151.94"
1/9/2017,1/17/2023,Exempt,"81,247.50"
3/13/2021,2/25/2023,Exempt,"90,500.19"
7/10/1987,5/15/1996,Nonexempt,"59,986.50"
3/19/2001,4/23/2014,Exempt,"128,627.43"
8/26/2023,8/26/2023,Exempt,"64,296.27"
2/1/1995,8/23/2012,Exempt,"87,703.21"
5/9/2016,4/24/2023,Exempt,"78,936.95"
2/27/2021,10/22/2022,Exempt,"85,328.25"
12/5/2020,12/5/2020,Exempt,"79,531.13"
4/16/2001,10/23/2012,Exempt,"101,993.57"
1/2/2007,5/1/2017,Exempt,"107,533.06"
3/14/2022,9/23/2024,Exempt,"68,408.19"
9/2/1997,7/10/2017,Exempt,"81,119.23"
9/9/2024,9/9/2024,Exempt,"64,296.00"
5/1/1991,7/18/2022,Exempt,35.28
4/25/2022,4/25/2022,Exempt,"83,078.93"
6/20/2005,6/8/2008,Exempt,"74,466.87"
1/31/2022,1/31/2022,Exempt,"66,456.94"
6/24/2009,7/17/2023,Exempt,"47,817.00"
9/30/2002,2/28/2022,Exempt,"74,614.57"
9/4/2018,10/22/2022,Nonexempt,"54,601.58"
7/11/2006,11/11/2017,Exempt,"74,466.87"
4/18/2020,4/18/2020,Exempt,"86,099.25"
5/4/2024,5/4/2024,Exempt,"77,625.00"
10/8/2015,11/8/2016,Exempt,"97,778.68"
3/28/2022,1/3/2023,Exempt,"70,726.12"
11/19/2001,9/23/2016,Exempt,"126,552.04"
11/7/2011,11/7/2011,Nonexempt,"59,647.31"
6/16/2006,10/22/2022,Exempt,"67,378.50"
10/5/2024,10/5/2024,Exempt,"68,295.00"
4/8/2023,4/8/2023,Exempt,"68,302.24"
4/22/2023,4/22/2023,Exempt,"62,488.13"
10/18/2001,10/25/2021,Exempt,"81,315.03"
10/6/1986,10/12/2020,Exempt,"103,263.63"
6/22/2006,7/29/2023,Exempt,"47,817.00"
8/29/2022,8/29/2022,Exempt,"68,475.74"
7/29/2024,7/29/2024,Exempt,"113,000.00"
1/16/2024,1/16/2024,Exempt,"75,542.89"
11/27/2017,11/27/2017,Exempt,"84,373.41"
2/28/2022,5/20/2023,Exempt,"70,726.12"
12/19/2020,4/10/2023,Exempt,"65,582.40"
5/15/2008,6/23/2011,Exempt,"111,558.42"
12/11/2017,3/1/2021,Exempt,"66,312.74"
12/17/2022,12/17/2022,Exempt,"74,594.52"
3/19/2018,3/19/2018,Nonexempt,"56,115.49"
5/4/1992,11/18/2023,Exempt,"123,647.31"
8/29/2011,8/7/2017,Exempt,"84,766.50"
1/20/2004,7/24/2017,Exempt,"82,435.13"
7/18/2022,7/18/2022,Exempt,"62,759.81"
3/26/2012,2/23/2017,Nonexempt,"74,614.79"
1/23/2017,7/5/2022,Exempt,"83,317.50"
2/21/2017,6/11/2018,Exempt,"68,860.94"
11/24/1997,5/4/2024,Exempt,"102,806.55"
9/12/2022,9/12/2022,Exempt,"62,759.81"
1/3/2023,1/3/2023,Exempt,"62,759.81"
7/25/2016,7/25/2016,Nonexempt,"55,302.72"
11/1/1984,1/3/2023,Exempt,"177,620.49"
4/17/1989,3/25/2010,Exempt,"114,071.07"
12/7/1998,12/10/2018,Exempt,"84,582.50"
9/11/2006,6/24/2013,Exempt,"69,825.26"
6/25/2018,6/25/2018,Exempt,"68,860.94"
8/6/2018,1/29/2022,Exempt,"79,876.13"
3/23/1999,5/23/2012,Exempt,"94,087.71"
7/6/2004,4/2/2018,Exempt,"84,373.41"
3/19/2018,3/19/2018,Exempt,"105,161.06"
9/17/2018,1/1/2022,Exempt,"71,116.70"
4/4/2006,2/10/2024,Exempt,"76,283.98"
4/25/2016,5/18/2024,Exempt,"60,030.00"
6/16/2009,4/16/2018,Exempt,"72,304.27"
4/23/2007,7/1/2013,Exempt,"78,727.85"
6/11/2007,3/13/2023,Exempt,"67,813.20"
5/8/2017,1/27/2024,Exempt,"59,393.48"
1/10/2000,1/10/2000,Nonexempt,"45,824.88"
5/6/2023,8/24/2024,Exempt,"62,365.54"
6/3/2023,6/3/2023,Nonexempt,"43,292.86"
4/13/2019,4/13/2019,Nonexempt,"58,477.50"
5/18/2024,5/18/2024,Nonexempt,"48,040.56"
7/27/2024,7/27/2024,Nonexempt,"46,416.30"
4/8/2016,12/18/2023,Nonexempt,"57,001.89"
2/8/2012,2/8/2012,Nonexempt,"53,145.58"
3/25/2023,3/25/2023,Nonexempt,"52,179.21"
10/1/2014,8/24/2024,Exempt,"68,063.15"
1/27/2024,1/27/2024,Nonexempt,"49,022.83"
10/5/2024,10/5/2024,Exempt,"37,492.00"
4/8/2023,4/8/2023,Nonexempt,"40,687.92"
11/9/2021,12/4/2023,Nonexempt,"43,470.00"
1/25/2016,10/1/2024,Nonexempt,"57,002.03"
3/23/2024,3/25/2024,Nonexempt,"55,906.56"
10/10/2020,10/10/2020,Nonexempt,"43,882.93"
8/10/2009,6/15/2024,Exempt,"71,230.21"
10/21/2023,10/21/2023,Nonexempt,"51,247.30"
10/24/2005,10/24/2005,Exempt,155.25
9/29/2014,9/29/2014,Exempt,"155,970.36"
8/14/2017,6/1/2024,Exempt,"71,324.54"
2/26/2007,11/19/2022,Exempt,"75,858.41"
3/23/2012,6/5/2023,Exempt,"68,885.17"
2/26/2007,12/8/2015,Nonexempt,"59,699.52"
6/6/1991,5/24/2021,Exempt,"58,783.13"
11/21/2020,11/21/2020,Nonexempt,"55,152.56"
7/13/2024,7/13/2024,Nonexempt,"49,023.35"
4/30/1997,9/8/2016,Exempt,36.78
2/29/2020,8/27/2022,Nonexempt,"51,433.29"
4/8/2010,4/11/2022,Exempt,"71,197.65"
9/25/2006,1/11/2016,Nonexempt,"54,219.60"
3/25/2023,6/4/2024,Exempt,"57,331.50"
6/3/2023,5/4/2024,Nonexempt,"53,576.78"
11/19/2022,8/26/2024,Nonexempt,"56,423.03"
5/13/2013,3/29/2021,Exempt,"73,464.30"
7/29/2023,7/29/2023,Nonexempt,"53,576.78"
5/10/2004,7/29/2024,Exempt,"85,099.22"
7/23/2014,2/10/2024,Exempt,"83,266.72"
6/1/2024,6/1/2024,Nonexempt,"55,906.56"
7/8/2014,7/8/2014,Exempt,"57,331.48"
5/23/1997,6/8/2011,Exempt,"72,119.82"
10/16/1990,3/23/2011,Exempt,"79,608.32"
9/21/2024,9/21/2024,Nonexempt,"42,055.62"
11/13/2018,8/1/2022,Nonexempt,"61,613.55"
7/23/2013,8/26/2024,Nonexempt,27.04
8/16/1989,8/23/1999,Exempt,"84,631.28"
12/30/2023,12/30/2023,Nonexempt,23.97
1/25/2016,1/25/2016,Nonexempt,29.65
12/3/2022,7/15/2024,Exempt,"84,000.00"
2/8/2011,1/28/2023,Exempt,"74,985.75"
4/27/2019,4/24/2021,Nonexempt,24.69
4/10/2021,2/10/2024,Nonexempt,"50,950.46"
4/23/2007,2/27/2023,Exempt,"74,985.75"
5/23/2006,2/1/2020,Nonexempt,"59,393.29"
8/29/2022,8/29/2022,Nonexempt,24.64
2/23/2012,5/4/2024,Nonexempt,"51,990.12"
9/5/2017,6/29/2024,Exempt,"86,940.00"
6/8/2016,11/12/2019,Nonexempt,"50,894.53"
9/21/2024,9/21/2024,Nonexempt,"50,000.00"
3/11/2023,3/11/2023,Exempt,"81,506.25"
7/23/2014,2/25/2023,Exempt,"59,698.44"
8/15/2022,12/18/2023,Exempt,"66,950.34"
2/10/2024,2/10/2024,Nonexempt,"53,576.72"
11/22/2021,11/22/2021,Nonexempt,26.39
3/11/2023,3/11/2023,Nonexempt,"40,687.92"
8/8/2005,9/27/2021,Exempt,"81,007.38"
3/23/2010,7/1/2014,Exempt,"96,738.61"
12/9/2013,12/9/2013,Exempt,"83,973.50"
7/5/2011,7/5/2011,Exempt,"284,625.00"
9/23/2011,1/8/2018,Exempt,"70,079.85"
2/27/2021,7/16/2022,Nonexempt,"40,960.13"
8/1/2020,4/23/2022,Nonexempt,"45,951.93"
6/20/2023,6/20/2023,Exempt,"76,072.50"
2/11/2023,2/11/2023,Exempt,"65,332.15"
4/8/2024,3/25/2024,Nonexempt,"51,750.00"
3/23/2000,5/13/2019,Exempt,"84,895.88"
10/1/2001,3/2/2019,Exempt,143.86
4/25/2022,4/25/2022,Nonexempt,"55,152.58"
1/26/1993,1/23/2015,Exempt,"59,691.83"
12/20/2021,9/9/2024,Exempt,"63,699.79"
6/10/1991,2/8/2010,Exempt,"80,010.91"
5/23/2003,10/5/2024,Nonexempt,25.76
6/1/2024,6/1/2024,Nonexempt,"55,906.56"
1/27/2024,1/27/2024,Nonexempt,"43,863.30"
7/16/2001,7/16/2001,Exempt,"292,426.70"
10/23/2001,8/23/2006,Nonexempt,"65,709.81"
5/6/1991,2/23/2013,Exempt,"80,647.43"
10/22/2022,10/22/2022,Nonexempt,25.76
7/9/2012,4/8/2016,Nonexempt,29.61
12/23/1999,11/7/2020,Nonexempt,"45,493.77"
7/6/2019,8/24/2024,Nonexempt,"53,577.35"
3/14/2022,3/14/2022,Nonexempt,"57,910.32"
3/5/2007,2/23/2010,Nonexempt,"44,680.47"
6/6/2022,6/6/2022,Nonexempt,"51,795.47"
4/3/2017,3/14/2022,Nonexempt,28.55
12/8/2004,12/8/2004,Nonexempt,"51,403.19"
4/20/2004,8/24/2024,Exempt,"75,076.25"
8/30/2021,3/10/2023,Exempt,"55,289.11"
7/9/2007,10/23/2010,Exempt,"76,718.82"
4/22/2024,9/21/2024,Exempt,"78,976.25"
10/16/2017,6/3/2023,Exempt,"62,791.81"
3/23/2011,6/6/2022,Exempt,"55,152.58"
10/5/2024,10/5/2024,Nonexempt,"53,577.35"
9/15/2009,9/15/2009,Nonexempt,25.27
3/11/2023,3/11/2023,Nonexempt,"40,687.92"
8/11/2003,8/11/2003,Nonexempt,"62,543.30"
11/18/2023,11/18/2023,Nonexempt,"51,247.30"
3/11/2023,3/11/2023,Nonexempt,"40,687.92"
4/25/2022,4/25/2022,Nonexempt,"55,152.58"
12/5/2020,7/29/2023,Exempt,"59,929.61"
6/6/2022,6/6/2022,Nonexempt,"59,393.29"
7/8/2015,7/8/2015,Nonexempt,"44,913.90"
12/17/2022,3/23/2024,Exempt,"50,624.05"
3/11/2023,4/6/2024,Exempt,"79,695.00"
11/19/2022,1/30/2023,Nonexempt,"43,926.44"
10/23/2003,6/3/2023,Exempt,33.83
5/1/1997,6/23/1999,Nonexempt,"70,761.13"
2/5/2018,2/5/2018,Exempt,"91,445.36"
10/23/2008,10/23/2008,Nonexempt,"55,304.10"
12/16/1988,11/8/2012,Exempt,"73,853.97"
3/5/2018,3/5/2018,Nonexempt,"54,886.05"
3/25/2023,3/25/2023,Nonexempt,"50,770.89"
4/23/2015,7/29/2024,Exempt,"89,441.00"
9/23/2014,2/26/2022,Exempt,"61,625.58"
6/1/2024,6/1/2024,Nonexempt,"55,906.56"
3/8/2011,9/8/2016,Nonexempt,"58,077.07"
1/18/2022,1/18/2022,Exempt,"150,053.01"
3/23/2001,2/23/2007,Exempt,"71,198.55"
2/18/2020,1/3/2023,Nonexempt,"40,687.92"
11/19/2022,11/19/2022,Nonexempt,"54,601.43"
9/8/1998,9/8/1998,Nonexempt,"50,581.46"
8/2/2021,10/8/2022,Nonexempt,"52,156.76"
11/5/2022,11/5/2022,Nonexempt,25.76
12/8/2010,9/21/2024,Exempt,"178,000.00"
1/25/2010,7/6/2021,Nonexempt,"48,708.14"
9/10/2007,12/23/2008,Exempt,"64,326.39"
4/8/2003,4/23/2009,Exempt,"72,188.66"
2/14/2022,2/14/2022,Nonexempt,"43,882.80"
3/14/2022,3/14/2022,Nonexempt,"57,910.32"
3/9/2024,3/9/2024,Exempt,"284,625.00"
4/25/2022,4/25/2022,Nonexempt,"55,152.58"
12/19/2011,2/25/2023,Nonexempt,"40,687.92"
4/10/2021,12/6/2021,Nonexempt,"59,393.29"
3/11/2023,3/11/2023,Nonexempt,"40,687.92"
1/11/2016,11/25/2019,Exempt,"57,331.48"
7/8/2014,6/5/2023,Exempt,"64,638.42"
11/13/2006,3/11/2023,Nonexempt,"40,687.92"
4/20/2024,4/20/2024,Nonexempt,"54,974.38"
8/24/2024,8/24/2024,Nonexempt,"46,791.20"
2/19/2019,5/22/2023,Exempt,"60,063.59"
8/29/2022,8/29/2022,Nonexempt,"53,576.78"
11/12/1991,6/23/2008,Nonexempt,"52,688.16"
4/20/2024,4/20/2024,Nonexempt,"59,393.29"
4/11/2022,7/13/2024,Nonexempt,"53,287.52"
9/17/2001,7/8/2014,Exempt,"80,774.87"
1/16/2015,1/16/2015,Exempt,"43,725.65"
1/25/2016,1/25/2016,Nonexempt,"42,962.34"
11/23/1999,11/23/1999,Exempt,"58,478.11"
6/1/2024,6/1/2024,Nonexempt,"53,576.72"
1/16/2024,1/16/2024,Exempt,"62,791.64"
12/2/2023,12/2/2023,Nonexempt,"57,960.00"
6/13/2015,9/21/2024,Nonexempt,25.76
8/23/2012,8/26/2024,Exempt,"76,807.35"
9/8/2008,9/13/2021,Exempt,"70,037.67"
12/2/1991,8/28/2021,Exempt,"61,969.59"
5/6/2023,5/6/2023,Exempt,"76,072.50"
12/1/2009,12/1/2009,Exempt,"296,871.79"
9/8/2020,3/27/2023,Exempt,"54,609.19"
8/13/2001,7/6/2021,Exempt,"80,784.40"
10/2/2017,7/2/2018,Nonexempt,"59,507.33"
7/6/2020,7/6/2020,Nonexempt,"59,393.29"
5/18/2024,5/18/2024,Nonexempt,"48,040.87"
7/15/2023,7/15/2023,Nonexempt,22.4
10/22/2022,9/23/2024,Exempt,"63,678.38"
5/8/2021,5/18/2024,Nonexempt,"52,178.49"
4/23/2015,4/23/2015,Exempt,"51,912.42"
4/8/2023,4/8/2023,Exempt,"130,410.00"
12/2/2023,12/2/2023,Nonexempt,"45,353.70"
6/15/2024,6/15/2024,Nonexempt,"47,104.14"
4/10/2023,4/10/2023,Nonexempt,"54,601.43"
1/17/2022,9/21/2024,Exempt,"98,090.74"
10/26/2019,4/8/2024,Nonexempt,"55,906.56"
8/8/2005,8/8/2005,Nonexempt,"65,482.38"
11/19/2022,5/4/2024,Nonexempt,"54,528.92"
2/14/2022,8/26/2024,Exempt,"60,390.00"
5/23/2000,5/4/2024,Nonexempt,"60,173.86"
4/26/2005,4/26/2005,Exempt,"87,955.62"
1/23/2007,1/23/2007,Nonexempt,"60,981.16"
3/9/1998,7/8/2008,Exempt,"71,197.65"
4/3/1995,7/30/2022,Exempt,"80,904.94"
2/1/2010,12/6/2021,Exempt,"59,578.94"
11/19/2022,11/19/2022,Nonexempt,"45,163.59"
4/20/2024,4/20/2024,Exempt,"82,800.00"
11/23/2004,12/23/2004,Nonexempt,"40,687.92"
11/25/2019,11/19/2022,Exempt,"57,326.06"
4/25/2013,8/14/2023,Exempt,"63,918.24"
4/8/2015,7/5/2021,Exempt,"98,148.44"
5/23/2005,8/15/2022,Exempt,"89,113.50"
4/25/2020,4/25/2020,Exempt,176.3
10/5/2024,10/5/2024,Nonexempt,"46,891.90"
1/8/2007,5/26/2015,Exempt,"103,137.04"
8/2/2021,1/16/2024,Exempt,"60,931.37"
10/22/2022,10/22/2022,Nonexempt,"43,470.00"
3/2/2019,3/2/2019,Exempt,"69,819.65"
5/18/2024,5/18/2024,Nonexempt,25.98
4/10/2021,7/29/2023,Nonexempt,"51,795.54"
5/16/2017,5/16/2017,Nonexempt,26.2
12/6/2021,12/20/2021,Exempt,"189,876.96"
11/26/2007,11/23/2020,Nonexempt,"43,827.08"
7/2/2003,7/16/2022,Exempt,"64,637.72"
7/1/1986,7/23/2005,Exempt,"88,915.01"
10/21/2023,10/21/2023,Nonexempt,"51,247.30"
8/11/2014,8/11/2014,Exempt,"143,865.00"
12/2/2023,12/2/2023,Nonexempt,"53,576.78"
3/8/2004,11/9/2020,Nonexempt,"40,687.92"
7/11/2005,11/19/2022,Nonexempt,25.76
8/26/2023,8/26/2023,Exempt,"62,791.64"
12/16/2023,12/16/2023,Nonexempt,26.25
8/10/1989,5/23/2022,Exempt,35.56
2/3/2020,2/3/2020,Exempt,65.82
1/18/2022,5/4/2024,Exempt,"66,073.14"
2/21/2017,4/20/2024,Nonexempt,"53,576.72"
5/31/2011,5/1/2015,Exempt,"271,170.00"
1/3/2022,10/17/2023,Exempt,"57,909.62"
7/11/2005,7/11/2005,Nonexempt,"41,503.50"
10/13/1997,5/8/2014,Exempt,"88,915.32"
11/15/2010,6/3/2023,Nonexempt,"64,577.29"
8/11/2014,9/25/2023,Exempt,"54,601.43"
12/6/2021,3/14/2022,Nonexempt,"47,958.76"
12/8/2003,5/29/2018,Exempt,"54,966.73"
4/13/2019,4/13/2019,Nonexempt,"35,635.97"
8/16/2021,8/16/2021,Nonexempt,"54,337.50"
9/7/2024,9/7/2024,Exempt,"62,362.65"
1/28/2023,1/28/2023,Nonexempt,"43,696.91"
7/17/2021,7/17/2023,Nonexempt,"52,156.76"
9/26/2020,2/27/2023,Exempt,"62,759.81"
10/25/2021,10/25/2021,Nonexempt,"52,754.65"
1/23/2002,8/8/2011,Exempt,"83,477.96"
1/3/2023,6/3/2024,Exempt,"64,829.35"
8/11/2003,8/11/2003,Exempt,"83,001.03"
9/15/1999,9/21/2024,Exempt,"120,000.00"
3/11/2023,3/11/2023,Exempt,"59,901.66"
3/6/2017,8/10/2024,Exempt,"66,999.00"
5/31/2000,9/21/2024,Nonexempt,"53,577.35"
6/23/2008,8/12/2023,Nonexempt,"60,314.61"
3/24/2008,12/8/2016,Exempt,"64,019.93"
6/15/2004,9/1/2008,Exempt,"79,104.08"
12/19/2011,12/19/2011,Nonexempt,"45,406.75"
2/14/2005,8/8/2005,Exempt,"116,434.76"
7/15/2023,7/15/2023,Exempt,"62,791.64"
9/12/2022,9/12/2022,Exempt,"56,511.00"
5/24/2004,8/8/2005,Nonexempt,"45,824.88"
3/8/2004,1/17/2022,Exempt,"65,041.99"
4/10/2006,6/1/2024,Exempt,"69,698.43"
7/1/2002,6/3/2023,Exempt,"69,769.35"
5/26/2020,11/7/2022,Nonexempt,"41,774.67"
9/10/2013,9/10/2013,Nonexempt,"40,960.13"
1/3/2007,4/13/2020,Nonexempt,"47,258.12"
3/23/2024,3/23/2024,Nonexempt,"44,032.12"
4/11/2020,7/31/2021,Nonexempt,"42,648.15"
11/3/1986,1/21/2017,Nonexempt,"72,280.81"
4/27/2019,8/12/2024,Nonexempt,"45,760.00"
8/6/2007,9/9/2024,Exempt,"136,513.44"
12/10/2012,5/23/2022,Exempt,"69,344.43"
6/23/2004,5/23/2005,Nonexempt,"42,393.93"
10/25/2004,7/18/2006,Nonexempt,"60,840.24"
9/8/2011,3/23/2012,Nonexempt,"50,946.84"
7/1/2008,7/1/2008,Exempt,"83,281.26"
1/30/2012,11/24/2014,Nonexempt,"44,760.58"
3/14/2020,1/31/2022,Nonexempt,"45,684.22"
3/20/2017,7/19/2021,Exempt,"120,706.52"
9/21/2024,9/21/2024,Nonexempt,"45,354.00"
2/28/2022,2/28/2022,Exempt,"64,637.53"
12/19/2020,6/7/2021,Nonexempt,"53,245.52"
6/3/2023,7/17/2023,Nonexempt,"41,231.30"
7/6/2021,7/6/2021,Nonexempt,"40,687.92"
6/6/2020,4/22/2024,Exempt,"123,408.23"
3/5/2007,5/6/2024,Exempt,"182,030.63"
11/5/2007,11/5/2007,Nonexempt,"40,960.13"
10/15/2018,1/3/2023,Nonexempt,"45,055.57"
10/22/2022,10/22/2022,Nonexempt,"45,055.57"
2/5/2018,11/25/2019,Nonexempt,"51,935.60"
6/23/2016,6/23/2016,Nonexempt,"40,687.92"
2/25/2013,2/1/2021,Nonexempt,"48,040.87"
10/25/2004,2/24/2024,Exempt,"123,408.23"
3/28/2022,3/28/2022,Exempt,"100,118.93"
3/11/2002,8/24/2024,Nonexempt,"47,395.50"
1/23/2013,9/11/2023,Nonexempt,"40,960.12"
5/26/2020,5/26/2020,Exempt,"72,075.33"
3/13/2000,5/18/2024,Nonexempt,"72,763.53"
11/6/2000,7/29/2023,Nonexempt,"47,104.92"
9/24/2022,12/4/2023,Nonexempt,"45,056.13"
5/26/2020,1/2/2024,Nonexempt,"43,008.13"
2/8/2013,2/8/2013,Nonexempt,"40,960.13"
9/7/2024,9/7/2024,Nonexempt,"40,960.00"
11/28/2011,8/30/2021,Exempt,"85,581.56"
1/4/2020,8/28/2023,Nonexempt,"46,369.88"
8/16/2004,9/23/2014,Nonexempt,"48,203.72"
9/18/2000,9/29/2019,Nonexempt,"68,633.22"
6/21/2022,6/21/2022,Exempt,"96,992.44"
6/21/2022,6/21/2022,Nonexempt,"55,152.58"
11/23/2019,7/6/2021,Nonexempt,"47,958.76"
10/24/1994,6/5/2023,Exempt,"61,184.03"
11/18/2023,11/18/2023,Nonexempt,"40,960.12"
2/28/2022,3/25/2023,Exempt,"117,532.01"
3/9/2015,1/27/2024,Nonexempt,"53,576.78"
7/6/2021,7/6/2021,Exempt,"47,958.76"
12/23/2013,4/1/2014,Nonexempt,"41,231.30"
10/7/2023,10/7/2023,Nonexempt,"45,354.73"
11/21/2020,8/30/2021,Nonexempt,"42,648.15"
6/22/2019,6/22/2019,Exempt,"93,924.76"
1/10/2000,5/4/2024,Nonexempt,"72,819.50"
10/7/2023,10/7/2023,Exempt,"60,030.00"
5/11/2019,9/25/2023,Nonexempt,"44,756.51"
8/20/2018,3/30/2019,Nonexempt,"41,503.50"
8/25/2015,8/26/2024,Nonexempt,"40,960.13"
3/17/2008,3/17/2008,Nonexempt,"40,687.92"
2/23/2015,6/8/2015,Nonexempt,"41,231.30"
4/21/2003,4/8/2014,Nonexempt,"84,522.93"
6/15/2024,6/15/2024,Nonexempt,"49,022.83"
9/27/2021,2/11/2023,Nonexempt,"47,415.99"
11/28/1994,12/26/2012,Exempt,"79,608.32"
5/29/2018,5/29/2018,Exempt,"107,606.67"
12/29/2008,12/23/2014,Exempt,"80,907.05"
6/10/2013,10/25/2021,Exempt,"102,699.70"
3/8/2016,11/8/2021,Nonexempt,"48,040.87"
3/24/2014,3/28/2020,Nonexempt,"48,040.87"
2/11/2023,2/11/2023,Nonexempt,"45,055.57"
4/11/2020,4/11/2020,Exempt,"86,907.87"
12/5/2022,5/20/2024,Exempt,"47,361.60"
12/17/2007,4/10/2023,Nonexempt,"51,633.67"
6/15/2019,10/10/2022,Exempt,"92,373.75"
9/7/2024,9/7/2024,Nonexempt,"40,960.00"
6/23/2016,2/16/2021,Exempt,"47,958.94"
2/24/2024,2/24/2024,Nonexempt,"40,960.12"
4/20/2024,4/20/2024,Nonexempt,"40,960.12"
8/23/2013,8/2/2021,Exempt,"125,519.63"
8/20/2018,7/30/2022,Nonexempt,"60,061.73"
6/10/2017,9/29/2019,Nonexempt,"67,446.46"
7/6/2020,7/6/2020,Nonexempt,"48,271.22"
2/19/2008,2/7/2022,Exempt,"114,276.42"
4/8/2023,4/8/2023,Exempt,"57,304.44"
3/23/2015,3/23/2015,Nonexempt,"41,231.30"
8/20/2018,11/25/2019,Exempt,"67,510.71"
3/14/2022,3/14/2022,Exempt,"68,465.25"
12/5/2020,2/12/2022,Nonexempt,"78,077.15"
3/5/2018,2/25/2023,Nonexempt,"53,577.31"
5/23/2022,5/23/2022,Nonexempt,"62,759.81"
7/17/2012,3/23/2024,Nonexempt,"44,032.12"
6/25/2018,6/25/2018,Exempt,"95,799.60"
7/17/2013,10/23/2014,Nonexempt,"41,231.30"
4/12/2000,4/12/2000,Nonexempt,"57,264.15"
6/22/2019,1/2/2024,Nonexempt,"45,638.83"
2/24/2024,2/24/2024,Nonexempt,"50,751.23"
10/24/2014,10/30/2017,Nonexempt,"51,837.48"
3/17/2008,3/17/2008,Nonexempt,"40,960.13"
9/9/2023,9/9/2023,Nonexempt,"40,960.12"
11/14/2005,5/23/2013,Nonexempt,"42,552.83"
12/20/2021,12/20/2021,Nonexempt,"77,875.97"
5/20/2023,5/20/2023,Nonexempt,"40,960.13"
4/11/2005,7/18/2022,Nonexempt,"50,439.69"
6/3/2004,1/3/2023,Exempt,"92,829.15"
6/1/2007,10/4/2021,Exempt,"73,458.65"
10/5/2024,10/5/2024,Nonexempt,"40,960.00"
2/8/2013,12/11/2017,Exempt,"71,370.13"
12/10/2012,12/10/2012,Exempt,"74,121.66"
11/5/1990,5/15/1996,Exempt,"79,768.95"
5/1/1980,5/15/1996,Exempt,"98,204.12"
9/24/2022,12/4/2023,Nonexempt,"44,032.12"
4/23/2013,12/14/2015,Nonexempt,"60,840.24"
